filename,m,n,k,initial_fitness,fitness,iteration,execution_time(s),num_particles,neighborhood_size,inertia_type,inertia_value,c1,c2,dist_type,selection_type
scpc5.txt,4000,400,200,398,400,6,1.5774786472320557,100,10,linear,,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,10,2.593501091003418,100,10,linear,,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,8,2.1200382709503174,100,10,linear,,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,12,3.1380460262298584,100,10,linear,,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,2,0.535139799118042,100,10,linear,,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,400,400,1,0.2504701614379883,100,10,linear,,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,24,6.465632677078247,100,10,linear,,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,7,1.8919224739074707,100,10,linear,,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,15,4.4818761348724365,100,10,linear,,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,9,2.8482065200805664,100,10,linear,,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,2,0.4881253242492676,100,10,linear,,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,6,1.5388879776000977,100,10,linear,,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,397,400,26,6.775173902511597,100,10,fixed,0.2,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,3,0.8217697143554688,100,10,fixed,0.2,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,10,2.61140775680542,100,10,fixed,0.2,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,13,3.3951802253723145,100,10,fixed,0.2,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,399,400,13,3.2788619995117188,100,10,fixed,0.5,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,4,1.0406243801116943,100,10,fixed,0.5,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,13,3.3872201442718506,100,10,fixed,0.5,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,1,0.2868204116821289,100,10,fixed,0.5,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,6,1.6044642925262451,100,10,fixed,0.7,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,11,2.912104845046997,100,10,fixed,0.7,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,24,6.722166538238525,100,10,fixed,0.7,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,22,5.861065149307251,100,10,fixed,0.7,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,399,400,24,6.345537424087524,100,30,linear,,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,27,7.114363431930542,100,30,linear,,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,397,400,2,0.5548441410064697,100,30,linear,,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,4,0.9688091278076172,100,30,linear,,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,399,400,15,3.984579086303711,100,30,linear,,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,400,400,1,0.2293860912322998,100,30,linear,,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,399,400,6,1.5462331771850586,100,30,linear,,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,1,0.24048209190368652,100,30,linear,,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,399,400,6,1.5348215103149414,100,30,linear,,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,4,1.0830023288726807,100,30,linear,,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,53,13.866921186447144,100,30,linear,,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,5,1.315500020980835,100,30,linear,,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,19,5.12074875831604,100,30,fixed,0.2,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,5,1.4545049667358398,100,30,fixed,0.2,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,397,400,4,1.0919289588928223,100,30,fixed,0.2,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,5,1.4237544536590576,100,30,fixed,0.2,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,399,400,6,1.5287671089172363,100,30,fixed,0.5,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,400,400,1,0.2619898319244385,100,30,fixed,0.5,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,1,0.2292325496673584,100,30,fixed,0.5,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,10,2.606834888458252,100,30,fixed,0.5,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,1,0.23636746406555176,100,30,fixed,0.7,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,12,3.1782991886138916,100,30,fixed,0.7,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,399,400,9,2.368168354034424,100,30,fixed,0.7,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,16,4.147685289382935,100,30,fixed,0.7,2.0,2.0,wHD,stochastic
scpc4.txt,4000,400,200,396,399,100,2.1389193534851074,10,,linear,,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,396,399,300,5.84415340423584,10,,linear,,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,396,400,387,7.40847635269165,10,,linear,,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,397,399,100,1.9417767524719238,10,,linear,,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,397,400,188,3.561397075653076,10,,linear,,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,398,400,99,1.902984857559204,10,,linear,,2.0,1.5,wHD,stochastic
scpc4.txt,4000,400,200,397,400,17,0.34601402282714844,10,,linear,,2.0,2.0,wHD,stochastic
scpc4.txt,4000,400,200,397,400,24,0.43527889251708984,10,,linear,,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,395,399,100,1.9165327548980713,10,,linear,,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,395,400,240,4.933948755264282,10,,linear,,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,398,400,46,0.9873874187469482,10,,linear,,2.0,1.5,wHD,stochastic
scpc4.txt,4000,400,200,397,400,10,0.20504283905029297,10,,linear,,2.0,2.0,wHD,stochastic
scpc4.txt,4000,400,200,400,400,1,0.011298656463623047,10,,linear,,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,394,399,100,2.270259380340576,10,,linear,,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,394,400,137,3.128262519836426,10,,linear,,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,398,400,16,0.36241936683654785,10,,linear,,2.0,1.5,wHD,stochastic
scpc4.txt,4000,400,200,398,400,5,0.10085654258728027,10,,linear,,2.0,2.0,wHD,stochastic
scpc4.txt,4000,400,200,398,399,100,2.357405662536621,10,,fixed,0.2,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,398,400,184,4.44116473197937,10,,fixed,0.2,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,398,400,61,1.4864308834075928,10,,fixed,0.2,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,398,400,9,0.2630431652069092,10,,fixed,0.2,2.0,1.5,wHD,stochastic
scpc4.txt,4000,400,200,396,400,39,0.9731385707855225,10,,fixed,0.2,2.0,2.0,wHD,stochastic
scpc4.txt,4000,400,200,397,400,13,0.3025236129760742,10,,fixed,0.5,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,396,399,100,2.284738302230835,10,,fixed,0.5,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,396,400,223,5.2852606773376465,10,,fixed,0.5,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,397,400,2,0.05250811576843262,10,,fixed,0.5,2.0,1.5,wHD,stochastic
scpc4.txt,4000,400,200,398,400,42,1.0117368698120117,10,,fixed,0.5,2.0,2.0,wHD,stochastic
scpc4.txt,4000,400,200,397,400,49,1.111769676208496,10,,fixed,0.7,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,398,399,100,2.15828800201416,10,,fixed,0.7,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,398,400,229,5.34801173210144,10,,fixed,0.7,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,399,400,95,2.2268154621124268,10,,fixed,0.7,2.0,1.5,wHD,stochastic
scpc4.txt,4000,400,200,399,400,16,0.37807655334472656,10,,fixed,0.7,2.0,2.0,wHD,stochastic
scpc4.txt,4000,400,200,396,399,100,2.3477959632873535,10,30,linear,,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,396,400,174,4.0934977531433105,10,30,linear,,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,397,400,61,1.4477214813232422,10,30,linear,,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,398,399,100,2.3292195796966553,10,30,linear,,2.0,1.5,wHD,stochastic
scpc4.txt,4000,400,200,398,400,104,2.420166254043579,10,30,linear,,2.0,1.5,wHD,stochastic
scpc4.txt,4000,400,200,397,400,8,0.1694960594177246,10,30,linear,,2.0,2.0,wHD,stochastic
scpc4.txt,4000,400,200,397,400,41,1.0325846672058105,10,30,linear,,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,398,400,19,0.46369123458862305,10,30,linear,,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,397,399,100,2.614597797393799,10,30,linear,,2.0,1.5,wHD,stochastic
scpc4.txt,4000,400,200,397,400,276,7.067090272903442,10,30,linear,,2.0,1.5,wHD,stochastic
scpc4.txt,4000,400,200,397,400,40,0.972158670425415,10,30,linear,,2.0,2.0,wHD,stochastic
scpc4.txt,4000,400,200,399,399,100,2.42606782913208,10,30,linear,,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,399,400,191,4.64673113822937,10,30,linear,,1.5,1.5,wHD,stochastic
scpc4.txt,4000,400,200,398,400,5,0.12212753295898438,10,30,linear,,1.5,2.0,wHD,stochastic
scpc4.txt,4000,400,200,397,400,39,0.9055013656616211,10,30,linear,,2.0,1.5,wHD,stochastic
scpc4.txt,4000,400,200,396,400,39,0.9220335483551025,10,30,linear,,2.0,2.0,wHD,stochastic
scpc4.txt,4000,400,200,398,400,35,0.8231282234191895,10,30,fixed,0.2,1.5,1.5,wHD,stochastic
